local_time_s,0.00000,0.00334,0.00711,0.01135,0.01614,0.02154,0.02762,0.03449,0.04222,0.05095,0.06078,0.07187,0.08438,0.09847,0.11437,0.13229,0.15250,0.17528,0.20097,0.22993,0.26259,0.29940,0.34092,0.38772,0.44050,0.50000
0.0,68.38,68.626,68.862,69.09,69.314,69.536,69.759,69.983,70.212,70.447,70.691,70.945,71.212,71.495,71.796,72.116,72.459,72.826,73.218,73.632,74.068,74.518,74.971,75.413,75.818,76.154
60.0,68.543,68.844,69.108,69.347,69.575,69.799,70.022,70.246,70.474,70.707,70.948,71.198,71.46,71.737,72.029,72.341,72.673,73.027,73.405,73.805,74.225,74.66,75.099,75.528,75.924,76.261
120.0,68.52,68.82,69.091,69.339,69.572,69.798,70.021,70.246,70.474,70.708,70.948,71.199,71.461,71.737,72.03,72.341,72.673,73.027,73.405,73.805,74.225,74.66,75.099,75.528,75.925,76.261
180.0,68.503,68.803,69.077,69.33,69.567,69.796,70.021,70.246,70.474,70.708,70.949,71.199,71.461,71.737,72.03,72.341,72.673,73.028,73.405,73.805,74.225,74.66,75.099,75.528,75.925,76.261
240.0,68.49,68.788,69.064,69.321,69.562,69.793,70.02,70.246,70.474,70.708,70.949,71.199,71.462,71.738,72.03,72.342,72.674,73.028,73.406,73.806,74.226,74.66,75.1,75.529,75.925,76.262
300.0,68.479,68.776,69.053,69.312,69.556,69.79,70.018,70.245,70.474,70.708,70.949,71.2,71.462,71.738,72.031,72.342,72.674,73.028,73.406,73.806,74.226,74.66,75.1,75.529,75.925,76.262
360.0,68.47,68.766,69.043,69.303,69.55,69.786,70.016,70.245,70.474,70.708,70.95,71.2,71.462,71.739,72.031,72.342,72.674,73.029,73.406,73.806,74.226,74.661,75.1,75.529,75.926,76.262
420.0,68.461,68.757,69.034,69.295,69.544,69.782,70.014,70.244,70.474,70.708,70.95,71.201,71.463,71.739,72.032,72.343,72.675,73.029,73.406,73.806,74.226,74.661,75.1,75.529,75.926,76.263
480.0,68.454,68.748,69.025,69.288,69.538,69.778,70.012,70.242,70.473,70.708,70.95,71.201,71.463,71.739,72.032,72.343,72.675,73.029,73.407,73.807,74.227,74.661,75.1,75.53,75.926,76.263
540.0,68.447,68.741,69.018,69.281,69.532,69.774,70.009,70.241,70.473,70.708,70.95,71.201,71.464,71.74,72.032,72.344,72.675,73.03,73.407,73.807,74.227,74.661,75.101,75.53,75.927,76.263
600.0,68.441,68.734,69.011,69.274,69.526,69.769,70.006,70.239,70.472,70.708,70.95,71.201,71.464,71.74,72.033,72.344,72.676,73.03,73.407,73.807,74.227,74.662,75.101,75.53,75.927,76.263
660.0,68.436,68.728,69.005,69.268,69.521,69.765,70.003,70.237,70.471,70.708,70.95,71.202,71.464,71.741,72.033,72.344,72.676,73.03,73.407,73.807,74.227,74.662,75.101,75.53,75.927,76.264
720.0,68.43,68.722,68.999,69.263,69.516,69.761,70.0,70.236,70.47,70.708,70.951,71.202,71.465,71.741,72.033,72.345,72.676,73.03,73.408,73.808,74.228,74.662,75.101,75.53,75.927,76.264
780.0,68.426,68.717,68.993,69.257,69.511,69.757,69.997,70.234,70.469,70.707,70.951,71.202,71.465,71.741,72.034,72.345,72.677,73.031,73.408,73.808,74.228,74.662,75.102,75.531,75.928,76.264
840.0,68.421,68.712,68.988,69.252,69.506,69.753,69.994,70.232,70.468,70.707,70.95,71.202,71.465,71.742,72.034,72.345,72.677,73.031,73.408,73.808,74.228,74.663,75.102,75.531,75.928,76.265
900.0,68.417,68.707,68.983,69.247,69.502,69.749,69.991,70.229,70.467,70.706,70.95,71.203,71.465,71.742,72.035,72.346,72.677,73.031,73.409,73.808,74.228,74.663,75.102,75.531,75.928,76.265
960.0,68.413,68.703,68.978,69.242,69.498,69.746,69.988,70.227,70.466,70.705,70.95,71.203,71.466,71.742,72.035,72.346,72.678,73.032,73.409,73.809,74.229,74.663,75.102,75.531,75.928,76.265
1020.0,68.409,68.698,68.974,69.238,69.494,69.742,69.985,70.225,70.464,70.705,70.95,71.203,71.466,71.743,72.035,72.346,72.678,73.032,73.409,73.809,74.229,74.663,75.103,75.532,75.929,76.265
1080.0,68.406,68.694,68.97,69.234,69.49,69.738,69.982,70.223,70.463,70.704,70.95,71.203,71.466,71.743,72.036,72.347,72.678,73.032,73.409,73.809,74.229,74.663,75.103,75.532,75.929,76.266
1140.0,68.402,68.691,68.966,69.23,69.486,69.735,69.979,70.221,70.461,70.703,70.949,71.203,71.466,71.743,72.036,72.347,72.679,73.033,73.41,73.809,74.229,74.664,75.103,75.532,75.929,76.266
1200.0,68.399,68.687,68.962,69.226,69.482,69.732,69.977,70.219,70.46,70.702,70.949,71.203,71.467,71.744,72.036,72.347,72.679,73.033,73.41,73.81,74.23,74.664,75.103,75.532,75.929,76.266
1260.0,68.396,68.684,68.958,69.222,69.478,69.728,69.974,70.217,70.458,70.701,70.949,71.203,71.467,71.744,72.037,72.348,72.679,73.033,73.41,73.81,74.23,74.664,75.103,75.533,75.93,76.266
1320.0,68.393,68.68,68.955,69.219,69.475,69.725,69.971,70.214,70.457,70.7,70.948,71.203,71.467,71.744,72.037,72.348,72.68,73.034,73.411,73.81,74.23,74.664,75.104,75.533,75.93,76.267
1380.0,68.39,68.677,68.951,69.215,69.472,69.722,69.969,70.212,70.455,70.699,70.948,71.202,71.467,71.744,72.037,72.348,72.68,73.034,73.411,73.81,74.23,74.665,75.104,75.533,75.93,76.267
1440.0,68.387,68.674,68.948,69.212,69.469,69.719,69.966,70.21,70.453,70.698,70.947,71.202,71.467,71.745,72.038,72.349,72.68,73.034,73.411,73.811,74.23,74.665,75.104,75.533,75.93,76.267
1500.0,68.385,68.671,68.945,69.209,69.465,69.716,69.963,70.208,70.452,70.697,70.946,71.202,71.467,71.745,72.038,72.349,72.68,73.034,73.411,73.811,74.231,74.665,75.104,75.533,75.931,76.267
1560.0,68.382,68.668,68.942,69.206,69.462,69.714,69.961,70.206,70.45,70.696,70.946,71.202,71.467,71.745,72.038,72.349,72.681,73.035,73.411,73.811,74.231,74.665,75.104,75.533,75.931,76.267
1620.0,68.38,68.666,68.939,69.203,69.459,69.711,69.958,70.204,70.449,70.695,70.945,71.202,71.467,71.745,72.038,72.349,72.681,73.035,73.412,73.811,74.231,74.665,75.104,75.534,75.931,76.268
1680.0,68.378,68.663,68.936,69.2,69.457,69.708,69.956,70.202,70.447,70.694,70.944,71.201,71.467,71.745,72.039,72.35,72.681,73.035,73.412,73.811,74.231,74.665,75.105,75.534,75.931,76.268
1740.0,68.375,68.661,68.934,69.197,69.454,69.705,69.954,70.2,70.445,70.693,70.944,71.201,71.467,71.745,72.039,72.35,72.682,73.035,73.412,73.812,74.231,74.666,75.105,75.534,75.931,76.268
1800.0,68.373,68.658,68.931,69.195,69.451,69.703,69.951,70.198,70.444,70.692,70.943,71.201,71.467,71.746,72.039,72.35,72.682,73.036,73.412,73.812,74.231,74.666,75.105,75.534,75.931,76.268
1860.0,68.371,68.656,68.929,69.192,69.449,69.7,69.949,70.196,70.442,70.69,70.942,71.2,71.467,71.746,72.039,72.351,72.682,73.036,73.413,73.812,74.232,74.666,75.105,75.534,75.932,76.268
1920.0,68.369,68.654,68.926,69.189,69.446,69.698,69.947,70.194,70.441,70.689,70.942,71.2,71.467,71.746,72.039,72.351,72.682,73.036,73.413,73.812,74.232,74.666,75.105,75.534,75.932,76.269
1980.0,68.367,68.652,68.924,69.187,69.444,69.696,69.945,70.192,70.439,70.688,70.941,71.199,71.467,71.746,72.04,72.351,72.683,73.036,73.413,73.812,74.232,74.666,75.105,75.535,75.932,76.269
2040.0,68.365,68.649,68.922,69.185,69.441,69.693,69.942,70.19,70.438,70.687,70.94,71.199,71.467,71.746,72.04,72.351,72.683,73.036,73.413,73.813,74.232,74.666,75.106,75.535,75.932,76.269
2100.0,68.363,68.647,68.919,69.182,69.439,69.691,69.94,70.188,70.436,70.686,70.939,71.199,71.466,71.746,72.04,72.352,72.683,73.037,73.413,73.813,74.232,74.667,75.106,75.535,75.932,76.269
2160.0,68.362,68.645,68.917,69.18,69.437,69.689,69.938,70.186,70.435,70.685,70.938,71.198,71.466,71.746,72.04,72.352,72.683,73.037,73.414,73.813,74.232,74.667,75.106,75.535,75.933,76.269
2220.0,68.36,68.643,68.915,69.178,69.435,69.687,69.936,70.185,70.433,70.683,70.938,71.198,71.466,71.746,72.04,72.352,72.684,73.037,73.414,73.813,74.233,74.667,75.106,75.535,75.933,76.27
2280.0,68.358,68.642,68.913,69.176,69.432,69.685,69.934,70.183,70.432,70.682,70.937,71.197,71.466,71.746,72.041,72.352,72.684,73.037,73.414,73.813,74.233,74.667,75.106,75.535,75.933,76.27
2340.0,68.357,68.64,68.911,69.174,69.43,69.683,69.932,70.181,70.43,70.681,70.936,71.197,71.466,71.746,72.041,72.352,72.684,73.038,73.414,73.814,74.233,74.667,75.106,75.536,75.933,76.27
2400.0,68.355,68.638,68.909,69.172,69.428,69.681,69.93,70.179,70.429,70.68,70.935,71.196,71.465,71.746,72.041,72.353,72.684,73.038,73.415,73.814,74.233,74.667,75.107,75.536,75.933,76.27
2460.0,68.353,68.636,68.907,69.17,69.426,69.679,69.929,70.178,70.427,70.679,70.934,71.196,71.465,71.746,72.041,72.353,72.685,73.038,73.415,73.814,74.233,74.668,75.107,75.536,75.934,76.27
2520.0,68.352,68.635,68.906,69.168,69.424,69.677,69.927,70.176,70.426,70.678,70.933,71.195,71.465,71.746,72.041,72.353,72.685,73.038,73.415,73.814,74.234,74.668,75.107,75.536,75.934,76.271
2580.0,68.35,68.633,68.904,69.166,69.422,69.675,69.925,70.174,70.424,70.676,70.932,71.194,71.465,71.746,72.041,72.353,72.685,73.039,73.415,73.814,74.234,74.668,75.107,75.536,75.934,76.271
2640.0,68.349,68.631,68.902,69.164,69.421,69.673,69.923,70.173,70.423,70.675,70.932,71.194,71.464,71.746,72.041,72.354,72.685,73.039,73.415,73.815,74.234,74.668,75.107,75.537,75.934,76.271
2700.0,68.347,68.63,68.9,69.162,69.419,69.671,69.921,70.171,70.421,70.674,70.931,71.193,71.464,71.746,72.041,72.354,72.686,73.039,73.416,73.815,74.234,74.668,75.107,75.537,75.934,76.271
2760.0,68.346,68.628,68.899,69.161,69.417,69.669,69.92,70.17,70.42,70.673,70.93,71.193,71.464,71.746,72.041,72.354,72.686,73.039,73.416,73.815,74.234,74.668,75.108,75.537,75.935,76.271
2820.0,68.345,68.627,68.897,69.159,69.415,69.668,69.918,70.168,70.419,70.672,70.929,71.192,71.463,71.746,72.042,72.354,72.686,73.04,73.416,73.815,74.235,74.669,75.108,75.537,75.935,76.272
2880.0,68.343,68.625,68.895,69.157,69.414,69.666,69.917,70.166,70.417,70.671,70.928,71.192,71.463,71.746,72.042,72.354,72.686,73.04,73.416,73.815,74.235,74.669,75.108,75.537,75.935,76.272
2940.0,68.342,68.624,68.894,69.156,69.412,69.664,69.915,70.165,70.416,70.67,70.927,71.191,71.463,71.745,72.042,72.354,72.687,73.04,73.417,73.816,74.235,74.669,75.108,75.537,75.935,76.272
3000.0,68.341,68.622,68.892,69.154,69.41,69.663,69.913,70.164,70.415,70.668,70.926,71.19,71.462,71.745,72.042,72.355,72.687,73.04,73.417,73.816,74.235,74.669,75.108,75.538,75.935,76.272
3060.0,68.34,68.621,68.891,69.153,69.409,69.661,69.912,70.162,70.413,70.667,70.926,71.19,71.462,71.745,72.042,72.355,72.687,73.041,73.417,73.816,74.235,74.669,75.109,75.538,75.936,76.273
3120.0,68.338,68.62,68.889,69.151,69.407,69.66,69.91,70.161,70.412,70.666,70.925,71.189,71.462,71.745,72.042,72.355,72.687,73.041,73.417,73.816,74.236,74.67,75.109,75.538,75.936,76.273
3180.0,68.337,68.618,68.888,69.15,69.406,69.658,69.909,70.159,70.411,70.665,70.924,71.189,71.461,71.745,72.042,72.355,72.687,73.041,73.418,73.817,74.236,74.67,75.109,75.538,75.936,76.273
3240.0,68.336,68.617,68.887,69.148,69.404,69.657,69.907,70.158,70.41,70.664,70.923,71.188,71.461,71.745,72.042,72.355,72.688,73.041,73.418,73.817,74.236,74.67,75.109,75.538,75.936,76.273
3300.0,68.335,68.616,68.885,69.147,69.403,69.655,69.906,70.156,70.408,70.663,70.922,71.187,71.461,71.745,72.042,72.355,72.688,73.042,73.418,73.817,74.236,74.67,75.109,75.539,75.936,76.273
3360.0,68.334,68.614,68.884,69.145,69.401,69.654,69.904,70.155,70.407,70.662,70.921,71.187,71.46,71.744,72.042,72.355,72.688,73.042,73.418,73.817,74.236,74.67,75.109,75.539,75.937,76.274
3420.0,68.332,68.613,68.883,69.144,69.4,69.652,69.903,70.154,70.406,70.661,70.92,71.186,71.46,71.744,72.042,72.356,72.688,73.042,73.418,73.817,74.237,74.67,75.11,75.539,75.937,76.274
3480.0,68.331,68.612,68.881,69.143,69.398,69.651,69.902,70.152,70.405,70.66,70.92,71.185,71.459,71.744,72.042,72.356,72.688,73.042,73.419,73.818,74.237,74.671,75.11,75.539,75.937,76.274
3540.0,68.33,68.611,68.88,69.141,69.397,69.649,69.9,70.151,70.404,70.659,70.919,71.185,71.459,71.744,72.042,72.356,72.689,73.042,73.419,73.818,74.237,74.671,75.11,75.539,75.937,76.274
3600.0,68.329,68.61,68.879,69.14,69.396,69.648,69.899,70.15,70.402,70.658,70.918,71.184,71.459,71.744,72.042,72.356,72.689,73.043,73.419,73.818,74.237,74.671,75.11,75.539,75.937,76.274
3660.0,68.328,68.609,68.878,69.139,69.394,69.647,69.898,70.149,70.401,70.657,70.917,71.184,71.458,71.743,72.042,72.356,72.689,73.043,73.419,73.818,74.237,74.671,75.11,75.54,75.938,76.275
3720.0,68.327,68.607,68.876,69.137,69.393,69.645,69.896,70.147,70.4,70.656,70.916,71.183,71.458,71.743,72.042,72.356,72.689,73.043,73.42,73.818,74.238,74.671,75.111,75.54,75.938,76.275
3780.0,68.326,68.606,68.875,69.136,69.392,69.644,69.895,70.146,70.399,70.655,70.915,71.182,71.457,71.743,72.042,72.356,72.689,73.043,73.42,73.819,74.238,74.672,75.111,75.54,75.938,76.275
3840.0,68.325,68.605,68.874,69.135,69.39,69.643,69.894,70.145,70.398,70.654,70.915,71.182,71.457,71.743,72.042,72.356,72.69,73.044,73.42,73.819,74.238,74.672,75.111,75.54,75.938,76.275
3900.0,68.324,68.604,68.873,69.134,69.389,69.642,69.893,70.144,70.397,70.653,70.914,71.181,71.457,71.743,72.042,72.356,72.69,73.044,73.42,73.819,74.238,74.672,75.111,75.54,75.938,76.275
3960.0,68.323,68.603,68.872,69.133,69.388,69.64,69.891,70.143,70.396,70.652,70.913,71.18,71.456,71.742,72.042,72.356,72.69,73.044,73.42,73.819,74.238,74.672,75.111,75.541,75.939,76.276
