local_time_s,0.00000,0.00334,0.00711,0.01135,0.01614,0.02154,0.02762,0.03449,0.04222,0.05095,0.06078,0.07187,0.08438,0.09847,0.11437,0.13229,0.15250,0.17528,0.20097,0.22993,0.26259,0.29940,0.34092,0.38772,0.44050,0.50000
0.0,59.146,62.015,64.776,67.459,70.083,72.665,75.213,77.732,80.219,82.667,85.061,87.374,89.575,91.618,93.45,95.013,96.251,97.119,97.605,97.736,97.592,97.297,96.993,96.802,96.792,96.984
60.0,59.117,62.024,64.803,67.493,70.122,72.707,75.259,77.781,80.273,82.726,85.123,87.442,89.648,91.698,93.536,95.106,96.351,97.228,97.721,97.859,97.723,97.434,97.135,96.947,96.939,97.135
120.0,59.093,61.996,64.778,67.47,70.099,72.682,75.232,77.752,80.242,82.694,85.091,87.41,89.616,91.667,93.508,95.081,96.33,97.211,97.71,97.853,97.72,97.434,97.136,96.948,96.94,97.136
180.0,59.072,61.973,64.754,67.447,70.075,72.657,75.205,77.723,80.212,82.662,85.058,87.377,89.584,91.636,93.48,95.056,96.309,97.195,97.699,97.847,97.718,97.434,97.138,96.95,96.941,97.137
240.0,59.054,61.951,64.73,67.423,70.051,72.632,75.178,77.695,80.181,82.63,85.026,87.344,89.552,91.605,93.451,95.031,96.288,97.179,97.688,97.84,97.715,97.434,97.139,96.952,96.943,97.138
300.0,59.036,61.93,64.708,67.399,70.026,72.606,75.151,77.666,80.151,82.598,84.993,87.312,89.52,91.575,93.423,95.006,96.267,97.163,97.676,97.834,97.713,97.435,97.141,96.954,96.944,97.14
360.0,59.019,61.91,64.685,67.375,70.001,72.58,75.123,77.637,80.12,82.567,84.961,87.279,89.488,91.544,93.395,94.981,96.247,97.147,97.665,97.828,97.711,97.435,97.142,96.955,96.945,97.141
420.0,59.003,61.891,64.664,67.352,69.976,72.554,75.096,77.608,80.09,82.535,84.929,87.247,89.456,91.514,93.366,94.956,96.226,97.131,97.654,97.821,97.708,97.435,97.144,96.957,96.947,97.142
480.0,58.987,61.872,64.643,67.329,69.952,72.528,75.069,77.579,80.06,82.504,84.897,87.214,89.425,91.483,93.338,94.931,96.205,97.115,97.643,97.815,97.706,97.435,97.145,96.959,96.948,97.143
540.0,58.972,61.854,64.622,67.306,69.927,72.502,75.041,77.551,80.03,82.473,84.865,87.182,89.393,91.453,93.31,94.906,96.184,97.098,97.632,97.808,97.703,97.435,97.147,96.96,96.95,97.145
600.0,58.957,61.836,64.601,67.283,69.903,72.476,75.014,77.522,80.0,82.441,84.833,87.15,89.361,91.423,93.282,94.881,96.163,97.082,97.621,97.802,97.7,97.436,97.148,96.962,96.951,97.146
660.0,58.942,61.818,64.581,67.261,69.878,72.45,74.987,77.493,79.97,82.41,84.801,87.118,89.33,91.392,93.254,94.856,96.142,97.066,97.609,97.795,97.698,97.436,97.15,96.964,96.952,97.147
720.0,58.927,61.8,64.561,67.238,69.854,72.424,74.959,77.464,79.94,82.379,84.769,87.086,89.298,91.362,93.226,94.832,96.121,97.05,97.598,97.789,97.695,97.436,97.151,96.965,96.954,97.149
780.0,58.913,61.783,64.541,67.216,69.83,72.399,74.932,77.436,79.91,82.348,84.737,87.054,89.267,91.332,93.198,94.807,96.101,97.034,97.587,97.782,97.693,97.436,97.152,96.967,96.955,97.15
840.0,58.898,61.766,64.521,67.194,69.806,72.373,74.905,77.407,79.88,82.317,84.706,87.022,89.235,91.302,93.17,94.782,96.08,97.017,97.576,97.776,97.69,97.436,97.154,96.969,96.957,97.151
900.0,58.884,61.749,64.502,67.172,69.783,72.347,74.878,77.379,79.85,82.287,84.674,86.991,89.204,91.272,93.142,94.757,96.059,97.001,97.564,97.769,97.687,97.436,97.155,96.97,96.958,97.152
960.0,58.87,61.732,64.482,67.151,69.759,72.322,74.851,77.35,79.82,82.256,84.643,86.959,89.173,91.242,93.115,94.733,96.038,96.985,97.553,97.762,97.684,97.436,97.156,96.972,96.959,97.154
1020.0,58.856,61.715,64.463,67.129,69.735,72.297,74.824,77.322,79.791,82.225,84.611,86.928,89.142,91.212,93.087,94.708,96.017,96.969,97.542,97.756,97.682,97.436,97.158,96.973,96.961,97.155
1080.0,58.842,61.699,64.444,67.108,69.712,72.271,74.797,77.293,79.761,82.194,84.58,86.896,89.111,91.183,93.059,94.683,95.996,96.952,97.53,97.749,97.679,97.436,97.159,96.975,96.962,97.156
1140.0,58.828,61.682,64.425,67.087,69.689,72.246,74.77,77.265,79.732,82.164,84.549,86.865,89.08,91.153,93.032,94.659,95.976,96.936,97.519,97.742,97.676,97.436,97.161,96.977,96.963,97.158
1200.0,58.815,61.666,64.406,67.066,69.665,72.221,74.743,77.237,79.702,82.133,84.518,86.833,89.049,91.123,93.004,94.634,95.955,96.92,97.507,97.735,97.673,97.436,97.162,96.978,96.965,97.159
1260.0,58.801,61.649,64.387,67.045,69.642,72.196,74.716,77.209,79.673,82.103,84.487,86.802,89.018,91.093,92.976,94.609,95.934,96.904,97.496,97.729,97.67,97.435,97.163,96.98,96.966,97.16
1320.0,58.787,61.633,64.369,67.024,69.619,72.171,74.69,77.18,79.643,82.073,84.456,86.771,88.988,91.064,92.949,94.585,95.913,96.887,97.484,97.722,97.667,97.435,97.164,96.982,96.968,97.162
1380.0,58.774,61.617,64.35,67.003,69.596,72.146,74.663,77.152,79.614,82.042,84.425,86.74,88.957,91.034,92.921,94.56,95.893,96.871,97.473,97.715,97.664,97.435,97.166,96.983,96.969,97.163
1440.0,58.76,61.601,64.332,66.982,69.573,72.122,74.637,77.124,79.585,82.012,84.394,86.709,88.926,91.005,92.894,94.536,95.872,96.855,97.461,97.708,97.661,97.435,97.167,96.985,96.97,97.164
1500.0,58.747,61.585,64.313,66.961,69.551,72.097,74.61,77.097,79.556,81.982,84.363,86.678,88.896,90.976,92.867,94.511,95.851,96.839,97.45,97.701,97.658,97.435,97.168,96.986,96.972,97.166
1560.0,58.734,61.569,64.295,66.941,69.528,72.072,74.584,77.069,79.527,81.952,84.333,86.647,88.865,90.946,92.839,94.487,95.83,96.822,97.438,97.694,97.655,97.434,97.169,96.988,96.973,97.167
1620.0,58.721,61.553,64.277,66.92,69.506,72.048,74.558,77.041,79.498,81.922,84.302,86.616,88.835,90.917,92.812,94.462,95.81,96.806,97.427,97.687,97.652,97.434,97.171,96.99,96.975,97.168
1680.0,58.707,61.538,64.259,66.9,69.483,72.024,74.532,77.013,79.469,81.892,84.271,86.586,88.805,90.888,92.785,94.438,95.789,96.79,97.415,97.68,97.649,97.434,97.172,96.991,96.976,97.17
1740.0,58.694,61.522,64.241,66.88,69.461,71.999,74.506,76.986,79.44,81.862,84.241,86.555,88.774,90.859,92.758,94.414,95.768,96.773,97.404,97.673,97.646,97.434,97.173,96.993,96.977,97.171
1800.0,58.681,61.506,64.223,66.859,69.438,71.975,74.48,76.958,79.411,81.833,84.21,86.524,88.744,90.83,92.73,94.389,95.748,96.757,97.392,97.666,97.643,97.433,97.174,96.994,96.979,97.172
1860.0,58.668,61.491,64.205,66.839,69.416,71.951,74.454,76.931,79.382,81.803,84.18,86.494,88.714,90.801,92.703,94.365,95.727,96.741,97.38,97.659,97.64,97.433,97.175,96.996,96.98,97.174
1920.0,58.655,61.475,64.187,66.819,69.394,71.927,74.428,76.904,79.354,81.773,84.15,86.463,88.684,90.772,92.676,94.341,95.706,96.724,97.369,97.652,97.637,97.433,97.177,96.997,96.982,97.175
1980.0,58.642,61.46,64.169,66.799,69.372,71.903,74.403,76.877,79.325,81.744,84.12,86.433,88.654,90.743,92.649,94.316,95.686,96.708,97.357,97.645,97.634,97.432,97.178,96.999,96.983,97.176
2040.0,58.629,61.445,64.151,66.779,69.35,71.879,74.377,76.849,79.297,81.714,84.09,86.403,88.624,90.714,92.622,94.292,95.665,96.692,97.345,97.638,97.63,97.432,97.179,97.0,96.984,97.178
2100.0,58.616,61.429,64.134,66.76,69.328,71.855,74.351,76.822,79.269,81.685,84.06,86.372,88.594,90.685,92.595,94.268,95.645,96.675,97.334,97.631,97.627,97.431,97.18,97.002,96.986,97.179
2160.0,58.604,61.414,64.116,66.74,69.306,71.832,74.326,76.795,79.24,81.656,84.03,86.342,88.564,90.656,92.568,94.244,95.624,96.659,97.322,97.624,97.624,97.431,97.181,97.004,96.987,97.18
2220.0,58.591,61.399,64.099,66.72,69.285,71.808,74.301,76.768,79.212,81.626,84.0,86.312,88.535,90.628,92.542,94.22,95.603,96.643,97.31,97.616,97.621,97.43,97.182,97.005,96.989,97.182
2280.0,58.578,61.384,64.081,66.7,69.263,71.784,74.275,76.742,79.184,81.597,83.97,86.282,88.505,90.599,92.515,94.196,95.583,96.626,97.299,97.609,97.617,97.43,97.183,97.007,96.99,97.183
2340.0,58.566,61.369,64.064,66.681,69.241,71.761,74.25,76.715,79.156,81.568,83.94,86.252,88.475,90.57,92.488,94.171,95.562,96.61,97.287,97.602,97.614,97.429,97.184,97.008,96.991,97.184
2400.0,58.553,61.353,64.046,66.661,69.22,71.737,74.225,76.688,79.128,81.539,83.911,86.222,88.446,90.542,92.461,94.147,95.542,96.594,97.275,97.595,97.61,97.429,97.185,97.01,96.993,97.186
2460.0,58.54,61.338,64.029,66.642,69.198,71.714,74.2,76.662,79.1,81.51,83.881,86.193,88.416,90.513,92.435,94.123,95.521,96.577,97.263,97.587,97.607,97.428,97.186,97.011,96.994,97.187
2520.0,58.528,61.323,64.012,66.623,69.177,71.691,74.175,76.635,79.072,81.481,83.851,86.163,88.387,90.485,92.408,94.099,95.501,96.561,97.251,97.58,97.604,97.428,97.187,97.013,96.996,97.189
2580.0,58.515,61.309,63.995,66.603,69.156,71.668,74.15,76.609,79.044,81.453,83.822,86.133,88.358,90.457,92.381,94.075,95.48,96.545,97.24,97.573,97.6,97.427,97.188,97.014,96.997,97.19
2640.0,58.503,61.294,63.978,66.584,69.134,71.644,74.125,76.582,79.017,81.424,83.793,86.104,88.328,90.428,92.355,94.051,95.46,96.528,97.228,97.565,97.597,97.426,97.189,97.016,96.998,97.191
2700.0,58.49,61.279,63.961,66.565,69.113,71.621,74.1,76.556,78.989,81.395,83.763,86.074,88.299,90.4,92.328,94.028,95.439,96.512,97.216,97.558,97.593,97.426,97.19,97.017,97.0,97.193
2760.0,58.478,61.264,63.944,66.546,69.092,71.598,74.076,76.53,78.962,81.367,83.734,86.045,88.27,90.372,92.302,94.004,95.419,96.496,97.204,97.55,97.59,97.425,97.191,97.019,97.001,97.194
2820.0,58.466,61.249,63.927,66.527,69.071,71.576,74.051,76.504,78.934,81.338,83.705,86.015,88.241,90.344,92.275,93.98,95.398,96.479,97.192,97.543,97.586,97.424,97.192,97.02,97.003,97.195
2880.0,58.453,61.235,63.91,66.508,69.05,71.553,74.027,76.477,78.907,81.31,83.676,85.986,88.212,90.316,92.249,93.956,95.378,96.463,97.18,97.535,97.582,97.424,97.193,97.022,97.004,97.197
2940.0,58.441,61.22,63.893,66.489,69.029,71.53,74.002,76.451,78.879,81.282,83.647,85.957,88.183,90.288,92.223,93.932,95.357,96.446,97.168,97.528,97.579,97.423,97.194,97.023,97.005,97.198
