local_time_s,0.00000,0.00334,0.00711,0.01135,0.01614,0.02154,0.02762,0.03449,0.04222,0.05095,0.06078,0.07187,0.08438,0.09847,0.11437,0.13229,0.15250,0.17528,0.20097,0.22993,0.26259,0.29940,0.34092,0.38772,0.44050,0.50000
0.0,56.739,59.185,61.54,63.828,66.066,68.269,70.444,72.596,74.722,76.818,78.869,80.858,82.757,84.528,86.129,87.511,88.627,89.437,89.928,90.116,90.061,89.858,89.625,89.471,89.471,89.669
60.0,56.715,59.203,61.579,63.876,66.12,68.327,70.507,72.663,74.795,76.896,78.953,80.948,82.852,84.63,86.238,87.627,88.749,89.567,90.065,90.26,90.212,90.015,89.788,89.638,89.641,89.843
120.0,56.69,59.175,61.554,63.854,66.099,68.305,70.483,72.637,74.767,76.867,78.924,80.919,82.824,84.603,86.212,87.604,88.73,89.552,90.055,90.254,90.209,90.015,89.789,89.64,89.642,89.844
180.0,56.669,59.151,61.53,63.831,66.076,68.282,70.459,72.611,74.74,76.839,78.895,80.89,82.795,84.575,86.187,87.582,88.711,89.538,90.044,90.248,90.206,90.015,89.79,89.641,89.644,89.846
240.0,56.65,59.129,61.507,63.808,66.054,68.259,70.434,72.586,74.713,76.81,78.866,80.861,82.767,84.548,86.162,87.559,88.692,89.523,90.034,90.242,90.204,90.015,89.792,89.643,89.645,89.847
300.0,56.633,59.109,61.485,63.785,66.031,68.235,70.41,72.56,74.686,76.782,78.837,80.832,82.738,84.521,86.137,87.537,88.674,89.508,90.024,90.236,90.201,90.015,89.793,89.644,89.647,89.848
360.0,56.616,59.089,61.463,63.763,66.008,68.211,70.385,72.534,74.659,76.754,78.809,80.803,82.71,84.494,86.112,87.515,88.655,89.494,90.013,90.229,90.198,90.014,89.794,89.646,89.648,89.85
420.0,56.6,59.071,61.442,63.741,65.984,68.188,70.36,72.508,74.632,76.726,78.78,80.774,82.682,84.467,86.086,87.492,88.636,89.479,90.003,90.223,90.196,90.014,89.795,89.647,89.65,89.851
480.0,56.584,59.052,61.422,63.719,65.961,68.164,70.335,72.482,74.605,76.698,78.752,80.745,82.653,84.44,86.061,87.47,88.617,89.464,89.992,90.217,90.193,90.014,89.796,89.649,89.651,89.853
