local_time_s,0.00000,0.00317,0.00674,0.01077,0.01531,0.02043,0.02620,0.03271,0.04005,0.04832,0.05765,0.06817,0.08003,0.09340,0.10848,0.12548,0.14465,0.16626,0.19062,0.21809,0.24907,0.28399,0.32337,0.36776,0.41782,0.47426,0.53789,0.60964,0.69054,0.78175,0.88458,1.00053,1.13127,1.27867,1.44486,1.63225,1.84352,2.08173,2.35032,2.65314,2.99458,3.37954,3.81359,4.30298,4.85477,5.47690,6.17836,6.96925,7.86098,8.86639,10.00000
0.0,92.846,108.69,123.589,137.632,150.879,163.376,175.152,186.227,196.608,206.288,215.246,223.445,230.829,237.327,242.854,247.316,250.629,252.739,253.659,253.516,252.585,251.287,250.109,249.441,249.424,249.921,250.668,251.462,252.244,253.051,253.921,254.868,255.891,256.987,258.153,259.384,260.671,262.005,263.369,264.745,266.113,267.449,268.728,269.929,271.036,272.045,272.973,273.871,274.834,276.033,277.746
60.0,92.819,108.647,123.536,137.568,150.806,163.294,175.064,186.135,196.513,206.192,215.151,223.352,230.74,237.245,242.78,247.252,250.577,252.7,253.635,253.505,252.585,251.294,250.119,249.452,249.433,249.929,250.675,251.47,252.253,253.061,253.932,254.88,255.904,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
120.0,92.794,108.606,123.481,137.503,150.732,163.212,174.976,186.042,196.417,206.095,215.054,223.258,230.651,237.161,242.704,247.187,250.524,252.66,253.608,253.491,252.581,251.297,250.125,249.457,249.436,249.929,250.675,251.469,252.253,253.061,253.932,254.88,255.904,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
180.0,92.769,108.565,123.428,137.439,150.658,163.13,174.888,185.949,196.321,205.998,214.958,223.164,230.561,237.078,242.629,247.122,250.47,252.619,253.581,253.477,252.577,251.3,250.131,249.462,249.439,249.93,250.675,251.469,252.253,253.061,253.932,254.88,255.903,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
240.0,92.744,108.525,123.374,137.374,150.584,163.049,174.799,185.856,196.225,205.901,214.862,223.07,230.472,236.995,242.554,247.056,250.416,252.578,253.553,253.462,252.573,251.303,250.137,249.467,249.442,249.931,250.675,251.469,252.253,253.06,253.932,254.88,255.903,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
300.0,92.72,108.486,123.321,137.31,150.51,162.967,174.712,185.764,196.13,205.804,214.766,222.977,230.382,236.912,242.479,246.991,250.363,252.538,253.526,253.448,252.569,251.307,250.143,249.473,249.444,249.932,250.674,251.468,252.253,253.06,253.932,254.88,255.903,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
360.0,92.696,108.446,123.269,137.246,150.437,162.886,174.624,185.671,196.035,205.708,214.67,222.883,230.293,236.829,242.404,246.926,250.309,252.497,253.499,253.433,252.565,251.309,250.148,249.478,249.447,249.933,250.674,251.468,252.253,253.06,253.931,254.88,255.903,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
420.0,92.672,108.407,123.216,137.182,150.363,162.804,174.537,185.579,195.94,205.612,214.575,222.79,230.204,236.746,242.329,246.861,250.256,252.456,253.471,253.418,252.561,251.312,250.154,249.483,249.45,249.934,250.674,251.468,252.253,253.06,253.931,254.88,255.903,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
480.0,92.648,108.368,123.164,137.118,150.29,162.723,174.449,185.488,195.846,205.516,214.48,222.697,230.116,236.663,242.254,246.796,250.202,252.416,253.444,253.404,252.557,251.315,250.16,249.488,249.453,249.935,250.674,251.468,252.252,253.06,253.931,254.88,255.903,257.0,258.167,259.398,260.686,262.02,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
540.0,92.624,108.329,123.112,137.055,150.217,162.642,174.362,185.396,195.751,205.421,214.385,222.605,230.027,236.581,242.179,246.731,250.149,252.375,253.417,253.389,252.553,251.318,250.165,249.493,249.456,249.935,250.674,251.467,252.252,253.06,253.931,254.879,255.903,257.0,258.167,259.398,260.686,262.019,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
600.0,92.601,108.291,123.06,136.991,150.144,162.562,174.276,185.305,195.657,205.326,214.29,222.512,229.939,236.498,242.105,246.666,250.095,252.334,253.389,253.374,252.549,251.321,250.171,249.498,249.459,249.936,250.674,251.467,252.252,253.06,253.931,254.879,255.903,257.0,258.166,259.398,260.686,262.019,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
660.0,92.577,108.252,123.008,136.928,150.072,162.481,174.189,185.214,195.563,205.231,214.195,222.42,229.851,236.416,242.031,246.602,250.042,252.294,253.362,253.359,252.544,251.323,250.177,249.503,249.462,249.937,250.674,251.467,252.252,253.06,253.931,254.879,255.903,257.0,258.166,259.398,260.686,262.019,263.384,264.76,266.128,267.463,268.741,269.94,271.045,272.052,272.978,273.873,274.834,276.032,277.744
