local_time_s,0.00000,0.00317,0.00674,0.01077,0.01531,0.02043,0.02620,0.03271,0.04005,0.04832,0.05765,0.06817,0.08003,0.09340,0.10848,0.12548,0.14465,0.16626,0.19062,0.21809,0.24907,0.28399,0.32337,0.36776,0.41782,0.47426,0.53789,0.60964,0.69054,0.78175,0.88458,1.00053,1.13127,1.27867,1.44486,1.63225,1.84352,2.08173,2.35032,2.65314,2.99458,3.37954,3.81359,4.30298,4.85477,5.47690,6.17836,6.96925,7.86098,8.86639,10.00000
0.0,81.924,91.754,101.157,110.204,118.938,127.387,135.558,143.444,151.02,158.246,165.065,171.402,177.165,182.25,186.541,189.931,192.333,193.714,194.128,193.751,192.889,191.934,191.265,191.112,191.481,192.204,193.076,193.978,194.902,195.886,196.954,198.113,199.359,200.689,202.099,203.581,205.123,206.71,208.322,209.934,211.52,213.049,214.493,215.827,217.035,218.122,219.119,220.107,221.232,222.753,225.097
60.0,81.901,91.722,101.117,110.155,118.883,127.325,135.49,143.371,150.943,158.167,164.986,171.324,177.091,182.18,186.48,189.879,192.292,193.684,194.111,193.745,192.891,191.941,191.274,191.12,191.488,192.211,193.084,193.988,194.913,195.898,196.968,198.128,199.374,200.706,202.116,203.598,205.141,206.728,208.34,209.952,211.537,213.065,214.507,215.839,217.045,218.129,219.123,220.108,221.231,222.75,225.094
120.0,81.88,91.691,101.077,110.108,118.828,127.263,135.423,143.299,150.868,158.09,164.908,171.248,177.017,182.112,186.419,189.827,192.251,193.655,194.093,193.737,192.891,191.945,191.279,191.123,191.49,192.212,193.084,193.987,194.913,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.34,209.952,211.537,213.065,214.507,215.839,217.045,218.129,219.123,220.108,221.231,222.75,225.094
180.0,81.859,91.66,101.037,110.06,118.773,127.202,135.356,143.227,150.793,158.013,164.83,171.171,176.944,182.044,186.358,189.775,192.21,193.626,194.075,193.73,192.891,191.949,191.283,191.127,191.491,192.212,193.083,193.987,194.913,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.34,209.952,211.537,213.065,214.507,215.839,217.045,218.129,219.123,220.108,221.231,222.75,225.094
240.0,81.838,91.629,100.998,110.013,118.719,127.141,135.289,143.156,150.718,157.936,164.753,171.095,176.871,181.976,186.297,189.723,192.168,193.596,194.057,193.722,192.891,191.954,191.288,191.13,191.493,192.212,193.083,193.987,194.913,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.34,209.952,211.537,213.065,214.507,215.839,217.045,218.129,219.123,220.108,221.231,222.75,225.094
300.0,81.817,91.599,100.959,109.966,118.664,127.08,135.222,143.084,150.643,157.859,164.675,171.019,176.798,181.908,186.236,189.672,192.127,193.567,194.039,193.714,192.891,191.958,191.293,191.134,191.495,192.212,193.083,193.987,194.913,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.34,209.952,211.537,213.065,214.507,215.839,217.045,218.129,219.123,220.108,221.231,222.75,225.094
360.0,81.796,91.568,100.92,109.919,118.61,127.019,135.156,143.013,150.568,157.782,164.598,170.943,176.725,181.84,186.175,189.62,192.086,193.537,194.021,193.707,192.89,191.962,191.298,191.137,191.496,192.213,193.083,193.986,194.913,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.34,209.952,211.537,213.065,214.507,215.839,217.045,218.129,219.123,220.108,221.231,222.75,225.094
420.0,81.775,91.538,100.881,109.872,118.555,126.958,135.089,142.942,150.494,157.706,164.521,170.867,176.652,181.772,186.115,189.568,192.045,193.508,194.003,193.699,192.89,191.966,191.303,191.141,191.498,192.213,193.083,193.986,194.912,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.34,209.952,211.537,213.065,214.507,215.839,217.045,218.128,219.123,220.108,221.231,222.75,225.094
480.0,81.755,91.508,100.842,109.825,118.501,126.898,135.023,142.871,150.42,157.629,164.444,170.791,176.58,181.705,186.054,189.517,192.004,193.478,193.985,193.691,192.89,191.969,191.308,191.144,191.499,192.213,193.082,193.986,194.912,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.339,209.952,211.537,213.065,214.507,215.839,217.045,218.128,219.123,220.108,221.231,222.75,225.094
540.0,81.734,91.478,100.803,109.778,118.447,126.837,134.957,142.801,150.346,157.553,164.368,170.716,176.507,181.637,185.994,189.465,191.963,193.449,193.967,193.683,192.89,191.973,191.312,191.148,191.501,192.214,193.082,193.986,194.912,195.898,196.968,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.339,209.952,211.537,213.065,214.507,215.839,217.045,218.128,219.123,220.108,221.231,222.75,225.094
600.0,81.714,91.448,100.765,109.731,118.394,126.777,134.892,142.731,150.272,157.477,164.291,170.64,176.435,181.57,185.933,189.414,191.922,193.419,193.949,193.675,192.889,191.977,191.317,191.151,191.503,192.214,193.082,193.986,194.912,195.897,196.967,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.339,209.952,211.537,213.065,214.507,215.839,217.045,218.128,219.123,220.108,221.231,222.75,225.094
660.0,81.693,91.418,100.726,109.685,118.34,126.717,134.826,142.66,150.198,157.402,164.215,170.565,176.363,181.503,185.873,189.362,191.881,193.389,193.931,193.667,192.889,191.981,191.322,191.155,191.504,192.214,193.082,193.985,194.912,195.897,196.967,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.339,209.952,211.537,213.065,214.507,215.839,217.045,218.128,219.123,220.108,221.231,222.75,225.094
720.0,81.673,91.389,100.688,109.639,118.286,126.657,134.76,142.59,150.125,157.326,164.139,170.49,176.291,181.436,185.813,189.311,191.84,193.36,193.913,193.659,192.888,191.985,191.327,191.158,191.506,192.214,193.081,193.985,194.912,195.897,196.967,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.339,209.952,211.537,213.065,214.507,215.839,217.045,218.128,219.123,220.108,221.231,222.75,225.094
780.0,81.652,91.359,100.65,109.593,118.233,126.597,134.695,142.521,150.052,157.251,164.063,170.416,176.219,181.369,185.753,189.259,191.799,193.33,193.894,193.651,192.888,191.988,191.331,191.162,191.507,192.215,193.081,193.985,194.912,195.897,196.967,198.127,199.374,200.705,202.116,203.598,205.141,206.728,208.339,209.951,211.537,213.065,214.507,215.839,217.045,218.128,219.123,220.108,221.231,222.75,225.094
