local_time_s,0.00000,0.00317,0.00674,0.01077,0.01531,0.02043,0.02620,0.03271,0.04005,0.04832,0.05765,0.06817,0.08003,0.09340,0.10848,0.12548,0.14465,0.16626,0.19062,0.21809,0.24907,0.28399,0.32337,0.36776,0.41782,0.47426,0.53789,0.60964,0.69054,0.78175,0.88458,1.00053,1.13127,1.27867,1.44486,1.63225,1.84352,2.08173,2.35032,2.65314,2.99458,3.37954,3.81359,4.30298,4.85477,5.47690,6.17836,6.96925,7.86098,8.86639,10.00000
0.0,86.149,98.073,109.419,120.265,130.66,140.631,150.19,159.33,168.03,176.255,183.95,191.05,197.469,203.111,207.869,211.639,214.336,215.924,216.451,216.089,215.151,214.057,213.231,212.95,213.245,213.938,214.8,215.69,216.593,217.549,218.586,219.712,220.923,222.217,223.589,225.032,226.535,228.083,229.659,231.238,232.794,234.299,235.725,237.046,238.247,239.327,240.314,241.275,242.338,243.726,245.806
60.0,86.125,98.038,109.374,120.211,130.597,140.561,150.114,159.249,167.946,176.168,183.864,190.966,197.389,203.037,207.802,211.582,214.291,215.892,216.432,216.082,215.153,214.065,213.241,212.959,213.252,213.946,214.808,215.699,216.604,217.561,218.599,219.726,220.938,222.233,223.605,225.049,226.552,228.101,229.676,231.255,232.811,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
120.0,86.102,98.003,109.329,120.157,130.535,140.492,150.038,159.169,167.862,176.083,183.778,190.882,197.309,202.962,207.736,211.525,214.245,215.859,216.411,216.072,215.152,214.069,213.246,212.963,213.254,213.946,214.807,215.699,216.604,217.56,218.599,219.726,220.938,222.232,223.605,225.049,226.552,228.101,229.676,231.255,232.811,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
180.0,86.08,97.969,109.285,120.103,130.473,140.423,149.963,159.088,167.778,175.997,183.693,190.798,197.229,202.888,207.669,211.469,214.2,215.826,216.391,216.063,215.151,214.073,213.251,212.967,213.256,213.946,214.807,215.699,216.604,217.56,218.599,219.726,220.938,222.232,223.605,225.049,226.552,228.101,229.676,231.255,232.811,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
240.0,86.058,97.935,109.24,120.049,130.411,140.353,149.887,159.008,167.695,175.912,183.608,190.714,197.149,202.814,207.603,211.412,214.155,215.793,216.37,216.054,215.151,214.077,213.257,212.971,213.258,213.947,214.807,215.699,216.603,217.56,218.599,219.726,220.938,222.232,223.605,225.049,226.552,228.101,229.676,231.255,232.811,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
300.0,86.035,97.901,109.196,119.996,130.349,140.284,149.812,158.928,167.612,175.827,183.522,190.631,197.069,202.74,207.537,211.355,214.109,215.76,216.35,216.045,215.15,214.081,213.262,212.975,213.26,213.947,214.807,215.698,216.603,217.56,218.599,219.726,220.938,222.232,223.605,225.049,226.552,228.101,229.676,231.255,232.81,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
360.0,86.013,97.867,109.152,119.942,130.287,140.216,149.737,158.849,167.529,175.742,183.437,190.548,196.99,202.666,207.47,211.299,214.064,215.727,216.329,216.035,215.149,214.085,213.267,212.979,213.262,213.947,214.807,215.698,216.603,217.56,218.599,219.726,220.938,222.232,223.605,225.049,226.552,228.101,229.676,231.255,232.81,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
420.0,85.991,97.834,109.108,119.889,130.226,140.147,149.663,158.769,167.446,175.657,183.353,190.465,196.91,202.592,207.404,211.242,214.019,215.694,216.308,216.026,215.148,214.089,213.273,212.983,213.264,213.948,214.806,215.698,216.603,217.56,218.599,219.726,220.938,222.232,223.605,225.049,226.552,228.101,229.676,231.255,232.81,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
480.0,85.97,97.801,109.064,119.836,130.165,140.078,149.588,158.69,167.363,175.573,183.268,190.382,196.831,202.518,207.338,211.186,213.974,215.661,216.288,216.016,215.147,214.093,213.278,212.987,213.266,213.948,214.806,215.698,216.603,217.56,218.599,219.726,220.938,222.232,223.605,225.048,226.552,228.101,229.676,231.255,232.81,234.315,235.739,237.058,238.256,239.334,240.318,241.276,242.337,243.724,245.804
